Player,Position,GP,GPG,APG,PPG,PlayerID
Michael Eyssimont,C,1,0.00,0.00,0.00,eyssimi01
Michael Houser,G,2,0.00,0.00,0.00,housemi01
Michael Hutchinson,G,2,0.00,0.00,0.00,hutchmi01
Michael McCarron,RW,51,0.14,0.14,0.27,mccarmi01
Michael McLeod,C,77,0.08,0.18,0.26,mcleomi01
Michael McNiven,G,1,0.00,0.00,0.00,mcnivmi01
Michael Pezzetta,C,51,0.10,0.12,0.22,pezzemi01
Michael Raffl,LW,76,0.09,0.12,0.21,rafflmi01
Michael Rasmussen,C,80,0.19,0.15,0.34,rasmumi01
Michael Sgarbossa,C,10,0.20,0.20,0.40,sgarbmi01
Michael Stone,D,11,0.18,0.36,0.55,stonemi01
Michal Kempný,D,15,0.07,0.07,0.13,kempnmi01
Mika Zibanejad,C,81,0.36,0.64,1.00,zibanmi01
Mikael Backlund,C,82,0.15,0.33,0.48,backlmi01
Mikael Granlund,C,80,0.14,0.66,0.80,granlmi01
Mike Hardman,RW,21,0.00,0.10,0.10,hardmmi01
Mike Hoffman,C/LW,67,0.22,0.30,0.52,hoffmmi02
Mike Matheson,D,74,0.15,0.27,0.42,mathemi01
Mike Reilly,D,70,0.06,0.19,0.24,reillmi01
Mike Smith,G,28,0.00,0.04,0.04,smithmi01
Mike Vecchione,RW,1,0.00,0.00,0.00,vecchmi01
Mikhail Maltsev,LW,18,0.00,0.00,0.00,maltsmi01
Mikhail Sergachev,D,78,0.09,0.40,0.49,sergami01
Mikko Koskinen,G,45,0.00,0.00,0.00,koskimi01
Mikko Rantanen,RW,75,0.48,0.75,1.23,rantami01
Milan Lucic,LW,82,0.12,0.13,0.26,lucicmi01
Miles Wood,LW,3,0.00,0.00,0.00,woodmi01
Miro Heiskanen,D,70,0.07,0.44,0.51,heiskmi01
Mitch Marner,RW,72,0.49,0.86,1.35,marnemi01
Mitchell Chaffee,F,2,0.00,0.00,0.00,chaffmi01
Mitchell Stephens,C,27,0.00,0.22,0.22,stephmi01
Morgan Barron,C,27,0.07,0.11,0.19,barromo01
Morgan Frost,C,55,0.09,0.20,0.29,frostmo01
Morgan Geekie,C,73,0.10,0.21,0.30,geekimo01
Morgan Rielly,D,82,0.12,0.71,0.83,riellmo01
Moritz Seider,D,82,0.09,0.52,0.61,seidemo01
Nate Schmidt,D,77,0.05,0.36,0.42,schmina01
Nate Thompson,C,33,0.03,0.06,0.09,thompna01
Nathan Bastian,RW,72,0.17,0.08,0.25,bastina01
Nathan Beaulieu,D,24,0.00,0.17,0.17,beaulna01
Nathan MacKinnon,C,65,0.49,0.86,1.35,mackina01
Nathan Smith,C,10,0.20,0.20,0.40,smithna03
Nathan Walker,C,30,0.27,0.13,0.40,walkena01
Nazem Kadri,C,71,0.39,0.83,1.23,kadrina01
Neal Pionk,D,77,0.04,0.40,0.44,pionkne01
Nic Dowd,C,64,0.16,0.22,0.38,dowdni01
Nic Petan,C,18,0.00,0.11,0.11,petanni01
Nicholas Abruzzese,C,9,0.11,0.00,0.11,abruzni01
Nicholas Merkley,RW,9,0.11,0.22,0.33,merklni01
Nicholas Robertson,LW,10,0.10,0.00,0.10,roberni01
Nick Bjugstad,C,57,0.12,0.11,0.23,bjugsni01
Nick Blankenburg,D,7,0.14,0.29,0.43,blankni01
Nick Bonino,C,80,0.20,0.13,0.33,boninni01
Nick Cousins,C,68,0.13,0.19,0.32,cousini01
Nick Foligno,LW,64,0.03,0.17,0.20,foligni01
Nick Holden,D,76,0.07,0.18,0.25,holdeni01
Nick Jensen,D,76,0.07,0.21,0.28,jenseni02
Nick Leddy,D,75,0.04,0.28,0.32,leddyni01
Nick Paul,LW,80,0.20,0.20,0.40,paulni01
Nick Ritchie,LW,57,0.21,0.19,0.40,ritchni01
Nick Schmaltz,C,63,0.37,0.57,0.94,schmani01
Nick Seeler,D,43,0.02,0.05,0.07,seeleni01
Nick Suzuki,C,82,0.26,0.49,0.74,suzukni01
Nicklas Bäckström,C,47,0.13,0.53,0.66,backsni02
Nico Daws,G,25,0.00,0.00,0.00,dawsni01
Nico Hischier,C,70,0.30,0.56,0.86,hischni01
Nico Sturm,C,74,0.12,0.15,0.27,sturmni01
Nicolas Aubé-Kubel,RW,74,0.15,0.16,0.31,aubekni01
Nicolas Beaudin,D,2,0.00,0.00,0.00,beaudni01
Nicolas Deslauriers,LW,81,0.10,0.06,0.16,deslani01
Nicolas Hague,D,52,0.08,0.19,0.27,hagueni01
Nicolas Meloche,D,50,0.04,0.10,0.14,melocni01
Nicolas Roy,C,78,0.19,0.31,0.50,royni01
Nikita Kucherov,RW,47,0.53,0.94,1.47,kucheni01
Nikita Okhotyuk,D,5,0.20,0.20,0.40,okhotni01
Nikita Zadorov,D,74,0.05,0.24,0.30,zadorni01
Nikita Zaitsev,D,62,0.03,0.15,0.18,zaitsni01
Niko Mikkola,D,54,0.06,0.19,0.24,mikkoni01
Nikolaj Ehlers,LW,62,0.45,0.44,0.89,ehlerni01
Nils Höglander,LW,60,0.17,0.13,0.30,hoglani01
Nils Lundkvist,D,25,0.04,0.12,0.16,lundkni01
Nino Niederreiter,RW,75,0.32,0.27,0.59,niedeni01
Noah Cates,LW,16,0.31,0.25,0.56,catesno01
Noah Dobson,D,80,0.16,0.48,0.64,dobsono01
Noah Gregor,C,63,0.13,0.24,0.37,gregono01
Noah Hanifin,D,81,0.12,0.47,0.59,hanifno01
Noah Juulsen,D,8,0.00,0.25,0.25,juulsno01
Noel Acciari,C,20,0.15,0.25,0.40,acciano01
Nolan Foote,LW,7,0.43,0.14,0.57,footeno01
Nolan Patrick,C,25,0.08,0.20,0.28,patrino01
Oliver Bjorkstrand,RW,80,0.35,0.36,0.71,bjorkol01
Oliver Ekman-Larsson,D,79,0.06,0.30,0.37,ekmanol01
Oliver Kylington,D,73,0.12,0.30,0.42,kylinol01
Oliver Wahlstrom,RW,73,0.18,0.15,0.33,wahlsol01
Olli Juolevi,D,18,0.00,0.00,0.00,juoleol01
Olli Määttä,D,66,0.02,0.11,0.12,maattol01
Ondřej Kaše,RW,50,0.28,0.26,0.54,kaseon01
Ondřej Palát,LW,77,0.23,0.40,0.64,palaton01
Oskar Lindblom,LW,79,0.15,0.18,0.33,lindbos01
Oskar Steen,C,20,0.10,0.20,0.30,steenos01
Oskar Sundqvist,C,59,0.14,0.25,0.39,sundqos01
Otto Koivula,LW,8,0.00,0.25,0.25,koivuot01
Owen Power,D,8,0.25,0.13,0.38,powerow01
Owen Tippett,RW,63,0.16,0.17,0.33,tippeow01
P.K. Subban,D,77,0.06,0.22,0.29,subbapk01
Parker Kelly,F,41,0.17,0.12,0.29,kellypa01
Pat Maroon,LW,81,0.14,0.20,0.33,maroopa01
Patric Hörnqvist,RW,65,0.17,0.26,0.43,hornqpa01
Patrice Bergeron,C,73,0.34,0.55,0.89,bergepa01
Patrick Brown,C,44,0.09,0.11,0.20,brownpa02
Patrick Kane,RW,78,0.33,0.85,1.18,kanepa01
Patrik Laine,RW,56,0.46,0.54,1.00,lainepa01
Patrik Nemeth,D,63,0.03,0.08,0.11,nemetpa01
Paul Byron,LW,27,0.15,0.11,0.26,byronpa01
Paul Cotter,C,7,0.29,0.00,0.29,cottepa01
Paul Ladue,D,1,0.00,0.00,0.00,laduepa01
Paul Stastny,C,71,0.30,0.34,0.63,stastpa01
Pavel Buchnevich,LW,73,0.41,0.63,1.04,buchnpa01
Pavel Dorofeyev,LW,2,0.00,0.00,0.00,dorofpa01
Pavel Francouz,G,21,0.00,0.00,0.00,francpa01
Pavel Zacha,C,70,0.21,0.30,0.51,zachapa01
Petr Mrázek,G,20,0.00,0.00,0.00,mrazepe01
Petteri Lindbohm,D,9,0.00,0.11,0.11,lindbpe02
Peyton Krebs,C,57,0.12,0.26,0.39,krebspe01
Pheonix Copley,G,2,0.00,0.00,0.00,copleph01
Phil Kessel,RW,82,0.10,0.54,0.63,kesseph01
Philip Broberg,D,23,0.04,0.09,0.13,brobeph01
Philip Tomasino,C,76,0.14,0.28,0.42,tomasph01
Philipp Grubauer,G,55,0.00,0.02,0.02,grubaph01
Philipp Kurashev,C,67,0.09,0.22,0.31,kurasph01
Philippe Myers,D,27,0.04,0.11,0.15,myersph01
Phillip Danault,C,79,0.34,0.30,0.65,danauph01
Pierre Engvall,LW,78,0.19,0.26,0.45,engvapi01
Pierre-Édouard Bellemare,LW,80,0.11,0.14,0.25,bellepi01
Pierre-Luc Dubois,LW,81,0.35,0.40,0.74,duboipi01
Pierre-Olivier Joseph,D,4,0.00,0.00,0.00,joseppi01
Pius Suter,F,82,0.18,0.26,0.44,suterpi01
Pyotr Kochetkov,G,3,0.00,0.00,0.00,kochepy01
Quinn Hughes,D,76,0.11,0.79,0.89,hughequ01
Quinton Byfield,C,40,0.13,0.13,0.25,byfiequ01
Radek Faksa,C,77,0.06,0.18,0.25,faksara01
Radim Šimek,D,36,0.03,0.03,0.06,simekra01
Radim Zohorna,F,17,0.12,0.24,0.35,zohorra01
Radko Gudas,D,77,0.04,0.17,0.21,gudasra01
Rafaël Harvey-Pinard,LW,4,0.25,0.00,0.25,harvera01
Rasmus Andersson,D,82,0.05,0.56,0.61,anderra01
Rasmus Asplund,F,80,0.10,0.24,0.34,asplura01
Rasmus Dahlin,D,80,0.16,0.50,0.66,dahlira01
Rasmus Kupari,C,57,0.09,0.14,0.23,kuparra01
Rasmus Ristolainen,D,66,0.03,0.21,0.24,ristora01
Rasmus Sandin,D,51,0.10,0.22,0.31,sandira01
Reese Johnson,F,37,0.03,0.14,0.16,johnsre01
Reilly Smith,RW,56,0.29,0.39,0.68,smithre01
Reilly Walsh,D,1,0.00,1.00,1.00,walshre01
Rem Pitlick,C,66,0.23,0.33,0.56,pitlire01
Remi Elie,LW,1,0.00,0.00,0.00,eliere01
Rhett Gardner,C/LW,4,0.00,0.00,0.00,gardnrh01
Richard Pánik,RW,4,0.00,0.25,0.25,panikri01
Rickard Rakell,RW,70,0.29,0.30,0.59,rakelri01
Riley Barber,RW,4,0.00,0.00,0.00,barberi01
Riley Damiani,C,7,0.14,0.14,0.29,damiari01
Riley Nash,C,49,0.00,0.08,0.08,nashri02
Riley Sheahan,C,69,0.06,0.19,0.25,sheahri01
Riley Stillman,D,52,0.04,0.19,0.23,stillri01
Riley Tufte,LW,10,0.10,0.00,0.10,tufteri01
Robby Fabbri,C,56,0.30,0.23,0.54,fabbrro01
Robert Bortuzzo,D,73,0.01,0.07,0.08,borturo01
Robert Hägg,D,64,0.02,0.13,0.14,haggro01
Robert Thomas,C,72,0.28,0.79,1.07,thomaro01
Robin Lehner,G,44,0.00,0.02,0.02,lehnero01
Robin Salo,D,21,0.05,0.19,0.24,saloro01
Rocco Grimaldi,C,7,0.00,0.00,0.00,grimaro01
Roman Josi,D,80,0.29,0.91,1.20,josiro01
Ronald Attard,D,15,0.13,0.13,0.27,attarro01
Roope Hintz,LW,80,0.46,0.44,0.90,hintzro01
Ross Colton,C,79,0.28,0.22,0.49,coltoro01
Ross Johnston,LW,32,0.06,0.16,0.22,johnsro02
Rūdolfs Balcers,LW,61,0.18,0.20,0.38,balceru01
Ryan Carpenter,C,67,0.04,0.13,0.18,carpery01
Ryan Donato,C,74,0.22,0.20,0.42,donatry01
Ryan Dzingel,C,32,0.16,0.09,0.25,dzingry01
Ryan Ellis,D,4,0.25,1.00,1.25,ellisry01
Ryan Getzlaf,C,56,0.05,0.61,0.66,getzlry01
Ryan Graves,D,75,0.08,0.29,0.37,gravery01
Ryan Hartman,RW,82,0.41,0.38,0.79,hartmry01
Ryan Johansen,C,79,0.33,0.47,0.80,johanry01
Ryan Lindgren,D,78,0.05,0.14,0.19,lindgry01
Ryan Lomberg,LW,55,0.16,0.16,0.33,lombery01
Ryan MacInnis,C,1,0.00,0.00,0.00,macinry01
Ryan McDonagh,D,71,0.06,0.31,0.37,mcdonry01
Ryan McLeod,C,71,0.13,0.17,0.30,mcleory01
Ryan Merkley,D,39,0.03,0.13,0.15,merklry01
Ryan Murray,D,37,0.00,0.11,0.11,murrary01
Ryan Nugent-Hopkins,C,63,0.17,0.62,0.79,nugenry01
Ryan O'Reilly,C,78,0.27,0.47,0.74,oreilry01
Ryan Poehling,C,57,0.16,0.14,0.30,poehlry01
Ryan Pulock,D,56,0.09,0.29,0.38,pulocry01
Ryan Reaves,RW,69,0.07,0.12,0.19,reavery01
Ryan Strome,C,74,0.28,0.45,0.73,stromry01
Ryan Suter,D,82,0.09,0.30,0.39,suterry01
Sam Bennett,C,71,0.39,0.30,0.69,bennesa01
Sam Carrick,C,64,0.17,0.13,0.30,carrisa01
Sam Gagner,C,81,0.16,0.22,0.38,gagnesa01
Sam Lafferty,C/LW,56,0.09,0.14,0.23,laffesa01
Sam Montembeault,G,38,0.00,0.00,0.00,montesa01
Sam Reinhart,C,78,0.42,0.63,1.05,reinhsa01
Sam Steel,C,68,0.09,0.21,0.29,steelsa01
Sami Niku,D,13,0.00,0.46,0.46,nikusa01
Sammy Blais,LW,14,0.00,0.29,0.29,blaissa01
Sampo Ranta,LW,10,0.00,0.00,0.00,rantasa01
Samuel Fagemo,LW,4,0.00,0.00,0.00,fagemsa01
Samuel Girard,D,67,0.07,0.34,0.42,girarsa01
Santeri Hatakka,D,9,0.00,0.22,0.22,hataksa01
Sasha Chmelevski,C,19,0.00,0.42,0.42,chmelal01
Scott Harrington,D,7,0.00,0.14,0.14,harrisc01
Scott Laughton,C,67,0.16,0.28,0.45,laughsc01
Scott Mayfield,D,61,0.05,0.25,0.30,mayfisc01
Scott Perunovich,D,19,0.00,0.32,0.32,perunsc01
Scott Reedy,C,35,0.20,0.06,0.26,reedysc01
Scott Sabourin,F,7,0.00,0.29,0.29,sabousc01
Scott Wedgewood,G,37,0.00,0.00,0.00,wedgesc01
Sean Couturier,C,29,0.21,0.38,0.59,coutuse01
Sean Day,D,2,0.00,0.00,0.00,dayse01
Sean Durzi,D,64,0.05,0.38,0.42,durzise01
Sean Kuraly,C,77,0.18,0.21,0.39,kuralse01
Sean Monahan,C,65,0.12,0.23,0.35,monahse01
Sean Walker,D,6,0.00,0.33,0.33,walkese01
Sebastian Aho,F,79,0.47,0.56,1.03,ahose01
Sebastian Aho,D,36,0.06,0.28,0.33,ahose02
Semyon Varlamov,G,31,0.00,0.00,0.00,varlasi01
Sergei Bobrovsky,G,54,0.00,0.00,0.00,bobrose01
Seth Griffith,C,1,0.00,0.00,0.00,griffse01
Seth Jarvis,C,68,0.25,0.34,0.59,jarvise01
Seth Jones,D,78,0.06,0.59,0.65,jonesse01
Shane Pinto,C,5,0.00,0.20,0.20,pintosh01
Shayne Gostisbehere,D,82,0.17,0.45,0.62,gostish01
Shea Theodore,D,78,0.18,0.49,0.67,theodsh01
Sheldon Dries,C,11,0.18,0.09,0.27,driessh01
Sheldon Rempal,RW,1,0.00,0.00,0.00,rempash01
Sidney Crosby,C,69,0.45,0.77,1.22,crosbsi01
Simon Benoit,D,53,0.02,0.08,0.09,benoisi01
Slater Koekkoek,D,19,0.00,0.21,0.21,koekksl01
Sonny Milano,LW,66,0.21,0.30,0.52,milanso01
Spencer Knight,G,32,0.00,0.00,0.00,knighsp01
Spencer Martin,G,6,0.00,0.00,0.00,martisp01
Stefan Matteau,LW,1,0.00,0.00,0.00,mattest02
Stefan Noesen,RW,2,0.00,0.00,0.00,noesest01
Steven Fogarty,C,2,0.00,0.00,0.00,fogarst01
Steven Lorentz,C/LW,67,0.12,0.07,0.19,lorenst01
Steven Stamkos,C,81,0.52,0.79,1.31,stamkst01
Stuart Skinner,G,13,0.00,0.00,0.00,skinnst01
Sven Baertschi,LW,1,0.00,0.00,0.00,baertsv01
T.J. Brodie,D,82,0.05,0.29,0.34,broditj01
T.J. Oshie,C/RW,44,0.25,0.32,0.57,oshietj01
T.J. Tynan,C,2,0.00,0.00,0.00,tynant.01
Tage Thompson,C,78,0.49,0.38,0.87,thompta01
Tanner Jeannot,F,81,0.30,0.21,0.51,jeannta01
Tanner Kero,RW,23,0.00,0.13,0.13,kerota01
Tanner Laczynski,C,1,0.00,0.00,0.00,laczyta01
Tanner Pearson,LW,68,0.21,0.29,0.50,pearsta01
Taro Hirose,LW,15,0.07,0.20,0.27,hirosta01
Taylor Hall,LW,81,0.25,0.51,0.75,hallta02
Taylor Raddysh,RW,74,0.15,0.15,0.30,raddyta01
Teddy Blueger,C,65,0.14,0.29,0.43,bluegte01
Teuvo Teräväinen,F,77,0.29,0.56,0.84,teravte01
Thatcher Demko,G,64,0.00,0.03,0.03,demkoth01
Thomas Bordeleau,C,8,0.00,0.63,0.63,bordeth01
Thomas Chabot,D,59,0.12,0.53,0.64,chaboth01
Thomas Greiss,G,31,0.00,0.03,0.03,greisth01
Thomas Harley,D,34,0.03,0.09,0.12,harleth01
Thomas Hickey,D,2,0.00,0.00,0.00,hicketh01
Thomas Hodges,G,1,0.00,0.00,0.00,hodgeth01
Thomas Novak,C,27,0.04,0.22,0.26,novakth01
Tim Stützle,LW,79,0.28,0.46,0.73,stuetti02
Timo Meier,RW,77,0.45,0.53,0.99,meierti01
Timothy Gettinger,LW,8,0.00,0.00,0.00,gettiti01
Timothy Liljegren,D,61,0.08,0.30,0.38,liljeti01
Tobias Björnfot,D,70,0.00,0.11,0.11,bjornto01
Tom Wilson,RW,78,0.31,0.36,0.67,wilsoto01
Tomáš Hertl,C,82,0.37,0.41,0.78,hertlto01
Tomáš Nosek,C,75,0.04,0.19,0.23,nosekto01
Tomáš Tatar,LW,76,0.20,0.20,0.39,tatarto01
Tony DeAngelo,D,64,0.16,0.64,0.80,deangan01
Torey Krug,D,64,0.14,0.53,0.67,krugto01
Travis Boyd,C,74,0.23,0.24,0.47,boydtr01
Travis Dermott,D,60,0.03,0.08,0.12,dermotr01
Travis Hamonic,D,43,0.09,0.14,0.23,hamontr01
Travis Konecny,C,79,0.20,0.46,0.66,konectr01
Travis Sanheim,D,80,0.09,0.30,0.39,sanhetr01
Trent Frederic,C,60,0.13,0.17,0.30,fredetr01
Trevor Lewis,C,80,0.08,0.13,0.20,lewistr01
Trevor Moore,LW,81,0.21,0.38,0.59,mooretr01
Trevor van Riemsdyk,D,72,0.01,0.22,0.24,vanritr01
Trevor Zegras,C,75,0.31,0.51,0.81,zegratr01
Trey Fix-Wolansky,RW,6,0.17,0.17,0.33,fixwotr01
Tristan Jarry,G,58,0.00,0.03,0.03,jarrytr01
Troy Stecher,D,29,0.03,0.07,0.10,stechtr01
Troy Terry,C/RW,75,0.49,0.40,0.89,terrytr01
Tucker Poolman,D,40,0.03,0.05,0.08,poolmtu01
Turner Elson,LW,2,0.00,0.00,0.00,elsontu01
Tuukka Rask,G,4,0.00,0.00,0.00,rasktu01
Ty Dellandrea,C,1,0.00,0.00,0.00,dellaty01
Ty Smith,D,66,0.08,0.23,0.30,smithty01
Tyce Thompson,RW,2,0.00,0.00,0.00,thompty01
Tyler Benson,LW,29,0.03,0.03,0.07,bensoty01
Tyler Bertuzzi,LW,68,0.44,0.47,0.91,bertuty01
Tyler Bozak,C,50,0.06,0.18,0.24,bozakty01
Tyler Ennis,C,57,0.14,0.28,0.42,ennisty01
Tyler Johnson,C,26,0.12,0.15,0.27,johnsty01
Tyler Lewington,D,2,0.00,0.00,0.00,lewinty01
Tyler Motte,C,58,0.12,0.14,0.26,mottety01
Tyler Myers,D,82,0.01,0.21,0.22,myersty01
Tyler Pitlick,C,39,0.03,0.10,0.13,pitlity01
Tyler Seguin,C,81,0.30,0.31,0.60,seguity01
Tyler Toffoli,C,74,0.27,0.39,0.66,toffoty01
Tyson Barrie,D,73,0.10,0.47,0.56,barrity01
Tyson Jost,C,80,0.10,0.15,0.25,jostty01
Ukko-Pekka Luukkonen,G,9,0.00,0.00,0.00,luukkuk01
Urho Vaakanainen,D,29,0.00,0.21,0.21,vaakaur01
Valeri Nichushkin,RW,62,0.40,0.44,0.84,nichuva01
Valtteri Puustinen,RW,1,0.00,1.00,1.00,puustva01
Vasily Podkolzin,RW,79,0.18,0.15,0.33,podkova01
Victor Hedman,D,82,0.24,0.79,1.04,hedmavi01
Victor Mete,D,37,0.00,0.19,0.19,metevi01
Victor Olofsson,RW,72,0.28,0.40,0.68,olofsvi01
Victor Rask,C,47,0.19,0.26,0.45,raskvi01
Victor Söderström,D,16,0.00,0.00,0.00,sodervi01
Viktor Arvidsson,LW,66,0.30,0.44,0.74,arvidvi01
Viktor Lodin,C,1,0.00,0.00,0.00,lodinvi01
Ville Heinola,D,12,0.00,0.42,0.42,heinovi01
Ville Husso,G,40,0.00,0.00,0.00,hussovi01
Vince Dunn,D,73,0.10,0.38,0.48,dunnvi02
Vincent Trocheck,C,81,0.26,0.37,0.63,trochvi01
Vinni Lettieri,C,31,0.16,0.16,0.32,lettivi01
Vinnie Hinostroza,C,62,0.21,0.19,0.40,hinosvi01
Vítek Vaněček,G,42,0.00,0.00,0.00,vanecvi01
Vladimir Tarasenko,RW,75,0.45,0.64,1.09,tarasvl01
Vladimir Tkachev,F,4,0.00,0.50,0.50,tkachvl02
Vladislav Gavrikov,D,80,0.06,0.35,0.41,gavrivl01
Vladislav Kolyachonok,D,32,0.03,0.06,0.09,kolyavl01
Vladislav Namestnikov,C,75,0.21,0.19,0.40,namesvl01
Wade Allison,RW,1,0.00,0.00,0.00,alliswa01
Walker Duehr,F,1,0.00,0.00,0.00,duehrwa01
Warren Foegele,LW,82,0.15,0.17,0.32,foegewa01
Wayne Simmonds,RW,72,0.07,0.15,0.22,simmowa01
Will Butcher,D,37,0.05,0.16,0.22,butchwi01
William Borgen,D,36,0.06,0.17,0.22,borgewi01
William Carrier,LW,63,0.14,0.17,0.32,carriwi01
William Eklund,LW,9,0.00,0.44,0.44,eklunwi01
William Karlsson,C,67,0.18,0.34,0.52,karlswi01
William Lagesson,D,33,0.00,0.15,0.15,lageswi01
William Lockwood,RW,13,0.00,0.00,0.00,lockwwi01
William Nylander,C,81,0.42,0.57,0.99,nylanwi01
Wyatt Kalynuk,D,5,0.00,0.00,0.00,kalynwy01
Yakov Trenin,C,80,0.21,0.09,0.30,treniya01
Yanni Gourde,C,74,0.28,0.36,0.65,gourdya01
Yegor Chinakhov,RW,62,0.11,0.11,0.23,chinaye01
Yegor Sharangovich,C,76,0.32,0.29,0.61,sharaye01
Yegor Zamula,D,10,0.00,0.00,0.00,zamulye01
Zac Dalpe,RW,1,0.00,0.00,0.00,dalpeza01
Zach Aston-Reese,C,69,0.07,0.14,0.22,astonza01
Zach Bogosian,D,48,0.06,0.10,0.17,bogosza01
Zach Hyman,C,76,0.36,0.36,0.71,hymanza01
Zach Parise,LW,82,0.18,0.24,0.43,parisza01
Zach Sanford,LW,80,0.11,0.15,0.26,sanfoza01
Zach Werenski,D,68,0.16,0.54,0.71,werenza01
Zach Whitecloud,D,59,0.14,0.19,0.32,whiteza01
Zachary Fucale,G,4,0.00,0.00,0.00,fucalza01
Zachary Jones,D,12,0.00,0.17,0.17,jonesza01
Zachary Sawchenko,G,7,0.00,0.00,0.00,sawchza01
Zachary Senyshyn,RW,2,0.00,0.00,0.00,senysza01
Zack Hayes,D,3,0.00,0.00,0.00,hayesza01
Zack Kassian,RW,58,0.10,0.22,0.33,kassiza01
Zack MacEwen,C,75,0.04,0.08,0.12,macewza01
Zdeno Chára,D,72,0.03,0.17,0.19,charazd01
Zemgus Girgensons,C,56,0.18,0.14,0.32,girgeze01